,CustomerID,DayDiff,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore,Segment,DayDiff1,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,NextPurchaseDayRange
16,15601.0,45.0,25,3,401,1,6598.159999999997,0,4,2,33.0,66.0,114.0,26.333333333333332,16.160183017265464,0
17,13418.0,48.0,29,3,289,1,5438.809999999999,0,4,2,24.0,38.0,64.0,28.363636363636363,29.135108468213147,0
18,18041.0,13.0,5,3,388,1,3609.029999999997,0,4,2,34.0,41.0,67.0,19.764705882352942,11.898158532755742,1
19,14390.0,16.0,6,3,215,1,3034.920000000002,0,4,2,19.0,107.0,174.0,67.0,46.427362621626486,1
20,14180.0,28.0,26,3,223,1,4408.619999999998,0,4,2,34.0,49.0,65.0,15.0,6.0909769331364245,1
21,16186.0,23.0,14,3,199,1,3594.1400000000026,0,4,2,21.0,58.0,75.0,40.875,37.74136608928874,1
22,17581.0,999.0,2,3,404,1,10040.559999999992,0,4,2,45.0,76.0,125.0,42.375,14.232131654413944,0
23,15640.0,19.0,5,3,402,1,10342.769999999988,0,4,2,42.0,85.0,88.0,28.0,18.160897054335774,1
24,14031.0,28.0,18,3,219,1,14711.649999999992,0,4,2,18.0,25.0,77.0,23.071428571428573,14.253012020213538,1
25,12971.0,1.0,0,3,251,1,9272.359999999995,0,4,2,4.0,9.0,20.0,5.779661016949152,3.8954783540981492,1
26,17757.0,8.0,1,3,592,1,4144.119999999997,0,4,2,21.0,38.0,55.0,14.782608695652174,6.967173169678259,1
27,14395.0,57.0,29,3,291,1,2920.9200000000005,0,4,2,18.0,117.0,162.0,44.57142857142857,28.681336224434308,0
28,17961.0,10.0,0,3,245,1,1279.790000000001,0,4,2,39.0,50.0,54.0,10.333333333333334,9.228578799938084,1
29,12841.0,21.0,12,3,357,1,3551.1299999999983,0,4,2,8.0,22.0,46.0,16.4,9.150208510710216,1
30,13013.0,14.0,4,3,199,1,4218.19,0,4,2,29.0,57.0,72.0,37.333333333333336,35.12833614050059,1
31,12682.0,8.0,7,3,433,1,10051.600000000004,0,4,2,22.0,43.0,47.0,15.857142857142858,11.288426437221949,1
32,14723.0,26.0,5,3,200,1,811.6899999999993,0,4,2,4.0,322.0,335.0,111.66666666666667,178.74656173849425,1
33,17954.0,62.0,37,3,416,1,2034.7600000000032,0,4,2,55.0,94.0,116.0,30.3,16.24157901464291,0
34,17238.0,22.0,19,3,427,1,2490.810000000001,0,4,2,34.0,86.0,106.0,32.1,16.079317287883974,1
35,17243.0,9.0,7,3,299,1,5355.989999999998,0,4,2,12.0,40.0,54.0,18.38888888888889,11.727990093532094,1
36,16033.0,27.0,2,3,1055,1,8356.949999999983,0,4,2,33.0,49.0,75.0,21.0,10.132456102380441,1
37,18055.0,32.0,8,3,311,1,5897.569999999999,0,4,2,45.0,89.0,164.0,41.25,30.264311844622725,0
38,18109.0,16.0,16,3,363,1,5850.470000000001,0,4,2,17.0,25.0,44.0,16.1,10.166508483094976,1
39,13069.0,39.0,22,3,382,1,3995.109999999997,0,4,2,46.0,66.0,74.0,18.58823529411765,13.92865222988845,0
40,16241.0,22.0,1,3,545,1,1990.7600000000054,0,4,2,26.0,64.0,82.0,33.7,22.9978259842099,1
41,14800.0,999.0,16,3,383,1,4331.789999999999,0,4,2,12.0,28.0,62.0,29.272727272727273,19.56574000180371,0
42,15708.0,999.0,9,3,273,1,3235.2499999999977,0,4,2,98.0,182.0,245.0,54.833333333333336,31.74534086549815,0
43,16839.0,5.0,4,3,242,1,14396.969999999985,0,4,2,2.0,21.0,28.0,12.37037037037037,8.03429259797386,1
44,16931.0,20.0,8,3,750,1,3848.499999999991,0,4,2,8.0,22.0,36.0,19.41176470588235,9.000408487461915,1
45,16814.0,23.0,15,3,303,1,5934.960000000003,0,4,2,18.0,41.0,62.0,17.944444444444443,8.256706523449838,1
46,13269.0,44.0,35,3,252,1,3914.9000000000033,0,4,2,22.0,43.0,84.0,33.666666666666664,30.955613384328213,0
47,12567.0,73.0,65,3,365,1,7849.979999999998,0,4,2,12.0,83.0,88.0,39.0,40.38564101261734,0
48,14810.0,999.0,9,3,254,1,2085.329999999999,0,4,2,63.0,105.0,158.0,32.9,17.038844509596952,0
49,18118.0,15.0,13,3,1091,1,4969.34999999998,0,4,2,5.0,8.0,33.0,14.772727272727273,13.041807566006506,1
50,16327.0,66.0,49,3,267,1,3172.390000000001,0,4,2,119.0,190.0,235.0,72.25,32.9785283682176,0
51,15570.0,26.0,5,3,299,1,3768.8000000000006,0,4,2,105.0,170.0,203.0,37.0,31.531730050855124,1
52,16393.0,28.0,21,3,246,1,2114.380000000001,0,4,2,42.0,90.0,104.0,35.22222222222222,19.72801166981722,1
53,14527.0,3.0,1,3,814,1,6971.039999999967,0,4,2,7.0,13.0,18.0,7.170212765957447,2.564974353089598,1
54,15023.0,36.0,8,3,482,1,6028.76999999999,0,4,2,4.0,77.0,95.0,36.666666666666664,23.441416339462084,0
55,15867.0,48.0,39,3,386,1,3305.119999999999,0,4,2,43.0,73.0,113.0,24.916666666666668,13.118053717428259,0
56,12472.0,999.0,1,3,339,1,6572.110000000003,0,4,2,19.0,106.0,147.0,56.166666666666664,26.947479783212877,0
57,14506.0,48.0,35,3,227,1,1484.6800000000007,0,4,2,96.0,217.0,303.0,101.0,18.027756377319946,0
58,15555.0,3.0,2,3,760,1,4011.839999999991,0,4,2,25.0,35.0,45.0,25.846153846153847,33.26621447716926,1
59,12720.0,16.0,8,3,288,1,4554.159999999998,0,4,2,13.0,26.0,41.0,19.41176470588235,11.214158592653149,1
60,17965.0,999.0,6,3,325,1,2599.1899999999982,0,4,2,22.0,54.0,97.0,27.666666666666668,22.656860623955232,0
61,17677.0,7.0,4,3,278,1,15000.379999999994,0,4,2,8.0,21.0,47.0,22.2,14.447936085920963,1
62,17428.0,15.0,7,3,322,1,16235.449999999999,0,4,2,6.0,26.0,47.0,18.333333333333332,8.771611965345267,1
63,16161.0,33.0,28,3,377,1,4258.990000000005,0,4,2,19.0,28.0,81.0,22.071428571428573,15.107126620415768,0
64,14189.0,14.0,12,3,210,1,3735.4199999999987,0,4,2,53.0,70.0,114.0,32.5,11.36515141415488,1
65,15301.0,999.0,19,3,242,1,5049.949999999999,0,4,2,22.0,63.0,97.0,35.333333333333336,26.32489316217637,0
66,17596.0,22.0,14,3,254,1,2511.5199999999995,0,4,2,18.0,91.0,146.0,64.6,36.94996617048519,1
67,15078.0,21.0,2,3,394,1,8612.47000000002,0,4,2,23.0,41.0,48.0,19.705882352941178,9.891692890263734,1
68,14085.0,36.0,14,3,368,1,3511.4799999999987,0,4,2,96.0,130.0,153.0,26.916666666666668,27.211155243704184,0
69,16722.0,33.0,20,3,210,1,4421.450000000001,0,4,2,14.0,48.0,55.0,28.818181818181817,22.877142224579462,0
70,14667.0,5.0,0,3,491,1,8073.520000000001,0,4,2,7.0,43.0,63.0,17.736842105263158,12.255801824547145,1
71,16710.0,54.0,43,3,337,1,2084.7800000000007,0,4,2,64.0,133.0,139.0,42.0,32.68536879604287,0
72,15984.0,66.0,39,3,207,1,2050.710000000001,0,4,2,29.0,39.0,162.0,42.42857142857143,39.38213276287079,0
73,17068.0,23.0,18,3,274,1,4242.360000000003,0,4,2,15.0,35.0,45.0,17.72222222222222,9.291397384649798,1
74,15356.0,999.0,0,3,499,1,2718.0299999999993,0,4,2,40.0,74.0,124.0,37.44444444444444,16.348632290738507,0
75,15194.0,28.0,0,3,284,1,6909.889999999998,0,4,2,47.0,56.0,95.0,25.923076923076923,13.84715096124794,1
76,12681.0,1.0,1,3,585,1,11827.340000000006,0,4,2,11.0,45.0,119.0,18.61111111111111,17.459664065526738,1
77,17735.0,35.0,6,3,643,1,12216.419999999987,0,4,2,28.0,56.0,71.0,20.625,12.02705283932851,0
78,13488.0,26.0,12,3,394,1,8246.17,0,4,2,29.0,44.0,77.0,32.4,15.211107052998406,1
79,17675.0,15.0,6,3,608,1,17073.389999999974,0,4,2,2.0,33.0,64.0,13.75,8.152086956057966,1
80,16904.0,65.0,63,3,563,1,2948.5499999999997,0,4,2,14.0,27.0,36.0,22.75,14.771748219305168,0
81,12839.0,18.0,12,3,225,1,3763.8500000000026,0,4,2,28.0,49.0,70.0,32.4,25.747491787227222,1
82,13078.0,8.0,1,3,320,1,10197.170000000002,0,4,2,19.0,26.0,32.0,16.7,7.019521651118849,1
83,13050.0,23.0,14,3,366,1,5124.509999999998,0,4,2,11.0,61.0,76.0,22.928571428571427,18.49101355841757,1
84,16779.0,6.0,1,3,269,1,8011.859999999996,0,4,2,39.0,74.0,117.0,20.875,12.789970028633116,1
85,18077.0,25.0,2,3,200,1,2329.0700000000006,0,4,2,10.0,18.0,70.0,37.0,28.301943396169815,1
86,15750.0,22.0,6,3,247,1,1935.5199999999993,0,4,2,35.0,133.0,246.0,82.25,33.797189232242374,1
87,13842.0,999.0,27,3,206,1,3385.619999999999,0,4,2,14.0,97.0,141.0,38.5,20.660521359761056,0
88,14796.0,34.0,25,3,985,1,7177.929999999985,0,4,2,38.0,51.0,81.0,22.142857142857142,12.302952383986428,0
89,17706.0,40.0,13,3,361,1,9728.649999999996,0,4,2,16.0,56.0,65.0,32.2,33.12870524350614,0
90,16081.0,999.0,25,3,223,1,2799.420000000001,0,4,2,31.0,129.0,203.0,77.5,33.98529093593286,0
91,17975.0,48.0,32,3,266,1,4235.640000000001,0,4,2,51.0,71.0,80.0,27.545454545454547,14.548976846250298,0
92,16558.0,15.0,6,3,393,1,6888.460000000008,0,4,2,12.0,26.0,41.0,19.352941176470587,11.084567968974863,1
93,15021.0,59.0,55,3,337,1,1385.3599999999997,0,4,2,70.0,89.0,132.0,56.0,32.802438933713454,0
94,15529.0,44.0,35,3,587,1,3613.0399999999963,0,4,2,21.0,76.0,144.0,33.333333333333336,21.93171219946131,0
95,15498.0,25.0,12,3,456,1,11788.799999999992,0,4,2,13.0,41.0,77.0,23.071428571428573,14.974153556220624,1
96,16713.0,43.0,35,3,515,1,5290.760000000001,0,4,2,7.0,49.0,77.0,25.0,19.08831151159359,0
97,12766.0,53.0,26,3,288,1,6271.2,0,4,2,92.0,183.0,234.0,61.8,27.941009287425537,0
98,15005.0,5.0,0,3,1036,1,5772.449999999992,0,4,2,13.0,26.0,32.0,13.4,6.251666444503683,1
99,17340.0,50.0,49,3,291,1,8459.499999999998,0,4,2,40.0,71.0,112.0,47.666666666666664,34.05094222876463,0
100,16700.0,51.0,49,3,273,1,4423.620000000002,0,4,2,41.0,70.0,99.0,28.6,11.05742586078092,0
101,15358.0,30.0,4,3,495,1,7517.139999999991,0,4,2,14.0,39.0,53.0,25.384615384615383,9.42106205565011,1
102,13319.0,37.0,35,3,402,1,8248.579999999998,0,4,2,25.0,47.0,68.0,23.0,9.018499505645789,0
103,12481.0,42.0,34,3,204,1,5393.020000000002,0,4,2,114.0,139.0,191.0,50.0,40.422765862815474,0
104,12621.0,28.0,21,3,393,1,11891.189999999997,0,4,2,29.0,48.0,56.0,22.357142857142858,15.657915878887893,1
105,12683.0,46.0,19,3,309,1,7679.089999999997,0,4,2,42.0,55.0,134.0,35.0,20.898564544006366,0
106,15856.0,37.0,14,3,526,1,13082.860000000019,0,4,2,11.0,20.0,50.0,17.77777777777778,15.094040723394022,0
107,13102.0,19.0,11,3,273,1,5658.96,0,4,2,39.0,91.0,112.0,20.1875,13.775431027739204,1
108,15271.0,10.0,5,3,237,1,2118.1200000000003,0,4,2,10.0,21.0,58.0,27.416666666666668,23.773393582411458,1
109,16255.0,79.0,64,3,232,1,2182.7900000000004,0,4,2,36.0,50.0,151.0,45.0,31.16408188925193,0
110,18225.0,20.0,12,3,201,1,4452.14,0,4,2,41.0,70.0,106.0,40.25,19.01690976848913,1
111,17576.0,30.0,7,3,361,1,3179.0799999999986,0,4,2,14.0,35.0,47.0,20.4375,10.838011810290668,1
112,14713.0,69.0,67,3,273,1,2029.6100000000017,0,4,2,28.0,87.0,119.0,33.25,19.159108240506097,0
113,14702.0,13.0,1,3,288,1,2796.709999999999,0,4,2,7.0,22.0,32.0,25.615384615384617,30.233917106285507,1
114,13969.0,15.0,7,3,484,1,6407.11,0,4,2,5.0,21.0,69.0,27.25,15.869496182642632,1
115,17530.0,26.0,11,3,326,1,1979.6400000000021,0,4,2,42.0,163.0,183.0,53.666666666666664,40.7267315981367,1
116,15805.0,8.0,0,3,290,1,5138.579999999995,0,4,2,6.0,14.0,33.0,30.272727272727273,26.87783811652607,1
117,12471.0,13.0,5,3,346,1,14855.859999999975,0,4,2,29.0,42.0,48.0,21.866666666666667,15.10376805713758,1
118,16265.0,34.0,12,3,225,1,4657.100000000004,0,4,2,67.0,115.0,217.0,53.5,31.239398201629946,0
119,12731.0,27.0,20,3,252,1,17398.389999999996,0,4,2,19.0,34.0,93.0,34.77777777777778,20.302572360280962,1
120,18116.0,999.0,36,3,371,1,1403.1100000000013,0,4,2,167.0,168.0,183.0,42.42857142857143,58.8213599039701,0
121,17865.0,14.0,13,3,330,1,9395.579999999996,0,4,2,35.0,41.0,44.0,22.857142857142858,17.443787268988185,1
122,17220.0,21.0,15,3,431,1,2893.7700000000027,0,4,2,25.0,53.0,80.0,39.75,13.466890615771069,1
123,16873.0,56.0,30,3,201,1,5268.790000000001,0,4,2,66.0,136.0,184.0,75.75,30.379543555930308,0
124,16923.0,13.0,9,3,508,1,5940.099999999994,0,4,2,28.0,59.0,112.0,23.0,11.877580691240244,1
125,14159.0,21.0,9,3,985,1,3808.7599999999893,0,4,2,12.0,41.0,55.0,35.77777777777778,33.18048288443742,1
126,17372.0,999.0,9,3,251,1,1337.1800000000012,0,4,2,20.0,126.0,143.0,46.0,36.610563138708116,0
127,13668.0,9.0,0,3,361,1,5240.8299999999945,0,4,2,26.0,82.0,105.0,19.470588235294116,12.21227685087236,1
128,14684.0,14.0,9,3,308,1,888.38,0,4,2,41.0,175.0,322.0,107.33333333333333,57.81291666516518,1
129,15547.0,32.0,9,3,601,1,4391.9399999999905,0,4,2,28.0,42.0,49.0,32.2,22.724436186625184,0
130,15998.0,999.0,5,3,504,1,3080.219999999999,0,4,2,51.0,135.0,226.0,81.5,21.361959960016154,0
131,15044.0,19.0,8,3,379,1,6783.659999999996,0,4,2,27.0,36.0,97.0,24.846153846153847,16.41059695159479,1
132,14505.0,21.0,7,3,670,1,5170.889999999991,0,4,2,71.0,166.0,175.0,54.0,31.81823376619136,1
133,12540.0,11.0,0,3,451,1,12511.969999999988,0,4,2,21.0,32.0,46.0,22.0,13.021959475110823,1
134,17799.0,77.0,68,3,339,1,2514.9899999999993,0,4,2,64.0,70.0,143.0,37.42857142857143,26.98676924505255,0
135,17611.0,5.0,5,3,531,1,3412.6200000000003,0,4,2,6.0,36.0,87.0,29.545454545454547,15.769360395169084,1
136,17231.0,39.0,32,3,395,1,2286.890000000003,0,4,2,62.0,126.0,151.0,42.42857142857143,16.008926081586928,0
137,15159.0,21.0,19,3,571,1,14542.020000000017,0,4,2,17.0,39.0,62.0,22.214285714285715,10.489398101296018,1
138,14525.0,23.0,12,3,218,1,3229.7300000000005,0,4,2,57.0,77.0,142.0,45.42857142857143,21.62450109526339,1
139,14961.0,70.0,50,3,274,1,5899.93,0,4,2,10.0,73.0,151.0,46.5,28.090923801114126,0
140,14057.0,42.0,35,3,269,1,5572.5,0,4,2,23.0,34.0,43.0,24.5,18.696134748804486,0
141,13178.0,9.0,4,3,254,1,5418.990000000003,0,4,2,38.0,98.0,113.0,36.111111111111114,19.016075071136818,1
142,14415.0,23.0,11,3,459,1,4653.440000000002,0,4,2,19.0,56.0,81.0,31.8,15.795920711092187,1
143,16556.0,999.0,35,3,207,1,3313.79,0,4,2,39.0,96.0,135.0,49.0,10.449880382090505,0
144,13097.0,999.0,1,3,421,1,6003.219999999994,0,4,2,45.0,90.0,141.0,41.0,12.660399452059732,0
145,12867.0,70.0,65,3,430,1,3015.9600000000005,0,4,2,69.0,118.0,167.0,52.8,13.160547101089682,0
146,16145.0,31.0,9,3,203,1,3432.099999999997,0,4,2,33.0,59.0,83.0,35.44444444444444,14.791138488222526,1
147,17449.0,42.0,14,3,218,1,2095.1700000000005,0,4,2,49.0,189.0,238.0,78.5,42.930175867331364,0
148,13458.0,20.0,12,3,339,1,8672.64,0,4,2,22.0,56.0,92.0,28.727272727272727,8.462752614733683,1
149,15615.0,20.0,0,3,391,1,9360.649999999996,0,4,2,14.0,32.0,74.0,21.866666666666667,12.715944247095381,1
150,16670.0,27.0,26,3,225,1,3581.7500000000023,0,4,2,49.0,115.0,190.0,43.0,23.49468024894146,1
151,16705.0,27.0,8,3,236,1,12583.329999999993,0,4,2,11.0,35.0,36.0,35.44444444444444,23.103631268217942,1
152,16746.0,11.0,5,3,385,1,5613.310000000006,0,4,2,39.0,49.0,64.0,24.76923076923077,8.992161829002766,1
153,13534.0,30.0,1,3,282,1,5512.880000000013,0,4,2,21.0,75.0,101.0,20.375,13.81725973797506,1
154,18223.0,34.0,8,3,249,1,5905.820000000004,0,4,2,26.0,57.0,104.0,29.0,13.416407864998739,0
155,16945.0,9.0,0,3,232,1,4040.800000000006,0,4,2,27.0,54.0,67.0,29.727272727272727,13.733833471328456,1
156,13004.0,9.0,4,3,360,1,4993.93,0,4,2,28.0,42.0,79.0,23.0,10.55389100685692,1
157,14769.0,79.0,51,3,1038,1,10075.01000000001,0,4,2,26.0,59.0,119.0,45.833333333333336,16.845375230806425,0
158,17315.0,8.0,7,3,438,1,5534.729999999995,0,4,2,8.0,19.0,37.0,10.290322580645162,6.277969673852084,1
159,12705.0,24.0,11,3,286,1,5973.590000000001,0,4,2,35.0,116.0,159.0,63.0,32.67261850540908,1
160,16686.0,999.0,16,3,544,1,2959.879999999999,0,4,2,51.0,56.0,147.0,51.333333333333336,28.359595671776894,0
161,14099.0,27.0,12,3,235,1,2890.370000000001,0,4,2,22.0,77.0,114.0,34.55555555555556,13.049052754042256,1
162,15034.0,41.0,39,3,282,1,3264.4100000000003,0,4,2,162.0,208.0,268.0,70.75,63.672992704913746,0
163,14462.0,999.0,35,3,233,1,1980.5700000000004,0,4,2,18.0,54.0,79.0,34.125,11.153955096095478,0
164,16771.0,999.0,2,3,254,1,2242.6100000000015,0,4,2,42.0,242.0,277.0,76.25,82.69774281482334,0
165,18226.0,999.0,13,3,242,1,5228.050000000004,0,4,2,37.0,76.0,91.0,29.3,20.795565766661785,0
166,15719.0,999.0,1,3,931,1,5030.069999999997,0,4,2,31.0,67.0,94.0,25.416666666666668,5.712161401675192,0
167,17634.0,999.0,5,3,296,1,2358.590000000004,0,4,2,11.0,56.0,86.0,37.625,28.359616660717702,0
168,18283.0,14.0,12,3,462,1,1199.8199999999997,0,4,2,52.0,105.0,126.0,32.666666666666664,16.688319268278637,1
169,12484.0,999.0,1,3,343,1,4527.3200000000015,0,4,2,3.0,68.0,71.0,60.8,64.59256923207188,0
170,17284.0,999.0,29,3,291,1,1647.480000000002,0,4,2,60.0,106.0,117.0,55.2,32.27537761204352,0
171,15059.0,999.0,9,3,237,1,1337.7200000000007,0,4,2,67.0,130.0,175.0,49.0,26.115129714401192,0
172,16326.0,18.0,2,3,262,1,2506.030000000004,0,4,2,14.0,28.0,42.0,30.1,26.442600309181227,1
173,16549.0,13.0,0,3,499,1,2292.949999999998,0,4,2,14.0,29.0,58.0,60.6,84.0017856953053,1
174,12688.0,999.0,60,3,218,1,5787.380000000005,0,4,2,22.0,161.0,242.0,80.66666666666667,58.500712246376395,0
175,17811.0,7.0,1,3,610,1,6298.079999999994,0,4,2,5.0,14.0,22.0,9.709677419354838,5.64029283156526,1
176,17365.0,38.0,19,3,426,1,4340.989999999999,0,4,2,37.0,119.0,149.0,56.4,23.69177072318572,0
177,15518.0,999.0,33,3,210,1,1921.550000000001,0,4,2,60.0,70.0,95.0,44.666666666666664,35.483329419132396,0
178,16791.0,31.0,29,3,229,1,1226.420000000001,0,4,2,62.0,153.0,203.0,68.0,17.224014243685083,1
179,16655.0,45.0,44,3,225,1,2906.199999999998,0,4,2,56.0,110.0,256.0,85.33333333333333,52.54839039716948,0
180,12359.0,999.0,26,3,245,1,6310.030000000005,0,4,2,132.0,248.0,274.0,91.33333333333333,57.14309523759921,0
181,14040.0,999.0,9,3,229,1,3560.3199999999997,0,4,2,21.0,54.0,77.0,29.1,19.801515093547767,0
182,14978.0,999.0,41,3,214,1,1921.3700000000026,0,4,2,163.0,217.0,245.0,64.5,67.8159273327439,0
183,16395.0,999.0,29,3,206,1,1482.0600000000002,0,4,2,18.0,108.0,263.0,67.5,68.9758411812909,0
184,12474.0,26.0,19,3,358,1,6197.059999999999,0,4,2,3.0,9.0,48.0,19.928571428571427,15.03567186963817,1
185,15033.0,13.0,8,3,393,1,2116.3400000000024,0,4,2,14.0,70.0,84.0,41.42857142857143,21.77044742196129,1
186,14329.0,32.0,18,3,241,1,4606.790000000003,0,4,2,59.0,115.0,224.0,70.0,26.038433132583073,0
187,18069.0,61.0,57,3,373,1,1761.17,0,4,2,92.0,147.0,239.0,79.66666666666667,21.36195996001615,0
188,16843.0,999.0,11,3,378,1,10196.570000000007,0,4,2,23.0,51.0,53.0,25.90909090909091,14.067370368725957,0
189,17609.0,999.0,9,3,233,1,1105.7800000000004,0,4,2,33.0,262.0,287.0,95.66666666666667,115.53931509807964,0
190,12626.0,20.0,12,3,281,1,6368.509999999998,0,4,2,21.0,69.0,84.0,40.42857142857143,51.61026106908439,1
191,13527.0,999.0,2,3,217,1,2242.36,0,4,2,56.0,72.0,84.0,58.6,47.5583851702305,0
192,12451.0,20.0,11,3,412,1,8471.029999999988,0,4,2,23.0,103.0,176.0,70.5,34.70350606687072,1
193,17602.0,19.0,11,3,348,1,3196.37,0,4,2,42.0,81.0,281.0,93.66666666666667,92.09958378479966,1
194,14572.0,37.0,9,3,258,1,2669.4900000000007,0,4,2,70.0,107.0,214.0,56.8,35.06707857806236,0
195,12637.0,999.0,36,3,382,1,6002.9000000000015,0,4,2,24.0,26.0,90.0,42.666666666666664,30.506829836393468,0
196,17769.0,8.0,2,3,259,1,3171.379999999999,0,4,2,21.0,26.0,105.0,47.833333333333336,37.397415240450336,1
197,13742.0,72.0,58,3,266,1,2775.4700000000016,0,4,2,73.0,90.0,95.0,25.666666666666668,22.38861317723811,0
198,99999.0,17.0,11,3,279,1,15156.900000000003,0,4,2,10.0,39.0,66.0,34.625,15.891934162604985,1
199,14534.0,41.0,34,3,450,1,3737.259999999998,0,4,2,30.0,54.0,70.0,18.071428571428573,7.809897918315289,0
200,16133.0,11.0,8,3,266,1,12979.519999999997,0,4,2,14.0,21.0,31.0,11.625,11.970298387185712,1
201,16409.0,999.0,5,3,231,1,2022.9800000000016,0,4,2,51.0,114.0,206.0,70.25,17.5,0
202,15910.0,49.0,33,3,200,1,851.77,0,4,2,35.0,143.0,182.0,50.4,32.62361108154644,0
203,16523.0,17.0,1,3,243,1,7790.310000000006,0,4,2,25.0,47.0,57.0,20.214285714285715,10.062715426674938,1
204,14659.0,27.0,4,3,230,1,2380.5300000000016,0,4,2,43.0,110.0,152.0,40.0,15.264337522473747,1
205,13709.0,32.0,5,3,307,1,5779.340000000003,0,4,2,13.0,29.0,65.0,46.5,50.42519211663947,0
206,14502.0,13.0,2,3,525,1,2095.7000000000025,0,4,2,35.0,116.0,201.0,40.0,31.596413298558645,1
207,14426.0,8.0,1,3,200,1,3810.500000000002,0,4,2,6.0,108.0,146.0,56.0,42.14261501141095,1
208,16745.0,999.0,55,3,355,1,7180.700000000005,0,4,2,12.0,33.0,44.0,14.0625,6.597663727916622,0
209,13871.0,22.0,14,3,313,1,5870.490000000003,0,4,2,8.0,47.0,67.0,26.3,11.005554153345583,1
210,13137.0,11.0,9,3,517,1,2460.290000000001,0,4,2,52.0,63.0,98.0,53.6,38.135285497816845,1
211,14194.0,18.0,11,3,463,1,8719.960000000005,0,4,2,17.0,33.0,45.0,24.181818181818183,14.517700794672562,1
212,17613.0,21.0,12,3,290,1,4247.65,0,4,2,38.0,74.0,126.0,29.11111111111111,12.35358697347095,1
213,14562.0,8.0,7,3,324,1,3809.400000000001,0,4,2,11.0,16.0,40.0,22.166666666666668,18.23998272194822,1
214,17686.0,73.0,49,3,252,1,5110.090000000004,0,4,2,40.0,120.0,222.0,74.0,31.432467291003423,0
215,12477.0,33.0,25,3,255,1,11182.049999999994,0,4,2,7.0,44.0,183.0,61.25,56.5,0
216,17050.0,999.0,65,3,308,1,3185.639999999999,0,4,2,91.0,154.0,182.0,40.6,35.486617195782415,0
217,17571.0,999.0,19,3,271,1,1425.6700000000017,0,4,2,95.0,227.0,248.0,82.66666666666667,56.51843357112203,0
218,12362.0,32.0,4,3,236,1,4697.190000000002,0,4,2,7.0,9.0,24.0,32.5,27.583639043047654,0
219,13018.0,33.0,33,3,392,1,6090.339999999997,0,4,2,8.0,21.0,28.0,14.4375,7.745697730568455,0
220,15382.0,70.0,53,3,246,1,4709.9000000000015,0,4,2,100.0,126.0,211.0,70.33333333333333,39.11947511576981,0
221,16115.0,30.0,9,3,255,1,1511.8700000000008,0,4,2,32.0,77.0,140.0,42.0,13.754999091239519,1
222,14895.0,10.0,9,3,418,1,9442.17,0,4,2,6.0,51.0,70.0,31.25,14.10926747111375,1
223,17139.0,23.0,7,3,454,1,10182.249999999987,0,4,2,26.0,50.0,84.0,35.714285714285715,11.220729116450585,1
224,16187.0,999.0,0,3,295,1,6911.439999999999,0,4,2,20.0,44.0,68.0,25.3,11.392492654765633,0
